Name,R1,R2,R3,R4,R5,R6,R7
YIL052C,1.35135135135135,0.934579439252336,1.20481927710843,0.934579439252336,0.793650793650794,0.324675324675325,0.20703933747412
YML063W RP10B,1.16279069767442,1.16279069767442,1.31578947368421,1.01010101010101,0.980392156862745,0.334448160535117,0.178571428571429
YNL301C RP28B,1.16279069767442,0.91743119266055,1.19047619047619,0.813008130081301,0.684931506849315,0.268096514745308,0.178890876565295
YLL041c SDH2,0.961538461538461,0.934579439252336,1.40845070422535,2.08333333333333,2.7027027027027,5.88235294117647,6.25
YDR258C HSP78,0.862068965517241,0.943396226415094,0.833333333333333,1.58730158730159,1.88679245283019,4.54545454545455,5.55555555555556
YJR145C RPS7B,1.05263157894737,1.04166666666667,0.840336134453782,0.675675675675676,0.746268656716418,0.344827586206897,0.163398692810458
YOL120C RP28A,1.20481927710843,0.943396226415094,1.31578947368421,0.892857142857143,0.662251655629139,0.285714285714286,0.187265917602996
YDL208W NHP2,1.03092783505155,0.900900900900901,1.03092783505155,0.671140939597315,0.714285714285714,0.226244343891403,0.160771704180064
YLR448W YL16B,1.26582278481013,1.02040816326531,0.862068965517241,0.65359477124183,0.613496932515337,0.268817204301075,0.199203187250996
YEL054c RPL15A,1.14942528735632,1.06382978723404,1.25,0.8,0.719424460431655,0.32051282051282,0.181159420289855
YML042W CAT2,0.689655172413793,0.813008130081301,1.23456790123457,0.78740157480315,0.641025641025641,3.03030303030303,4.34782608695652
YJL045W,0.793650793650794,0.87719298245614,1.33333333333333,0.943396226415094,0.714285714285714,2.0,5.0
YNL069C RP23,0.934579439252336,0.970873786407767,1.23456790123457,0.869565217391304,0.943396226415094,0.465116279069767,0.14903129657228
YOL121C RPS16B,1.33333333333333,1.01010101010101,1.0989010989011,0.91743119266055,1.01010101010101,0.359712230215827,0.212765957446809
YDR258C HSP78,0.862068965517241,0.943396226415094,0.833333333333333,1.58730158730159,1.88679245283019,4.54545454545455,5.55555555555556
YNL195C,0.8,0.847457627118644,0.925925925925926,0.900900900900901,1.02040816326531,1.69491525423729,5.0
YIL018W RPL5A,1.23456790123457,1.06382978723404,1.20481927710843,0.862068965517241,0.884955752212389,0.386100386100386,0.197628458498024
YLR325C,1.03092783505155,1.01010101010101,1.08695652173913,1.02040816326531,0.813008130081301,0.342465753424658,0.165562913907285
YLR029c RPL13A,1.36986301369863,1.16279069767442,1.38888888888889,1.28205128205128,1.0752688172043,0.413223140495868,0.221238938053097
YJL103C,0.769230769230769,1.02040816326531,0.961538461538461,1.02040816326531,1.31578947368421,3.7037037037037,4.76190476190476
YLL026w HSP104,1.01010101010101,1.01010101010101,0.87719298245614,1.78571428571429,2.0,5.26315789473684,6.25
YER067w,0.952380952380952,1.11111111111111,1.69491525423729,2.04081632653061,1.2987012987013,9.09090909090909,5.88235294117647
YBR189W SUP46,0.980392156862745,0.806451612903226,1.02040816326531,0.826446280991736,0.684931506849315,0.253807106598985,0.158730158730159
YAL012W CYS3,1.0752688172043,0.99009900990099,1.47058823529412,0.671140939597315,0.602409638554217,0.420168067226891,0.174216027874564
YLR150w MPT4,1.31578947368421,0.980392156862745,0.970873786407767,0.961538461538461,0.806451612903226,0.595238095238095,0.21505376344086
YLR175W CBF5,1.25,1.38888888888889,1.69491525423729,0.8,0.75187969924812,0.398406374501992,0.204498977505112
YNL160W YGP1,1.17647058823529,1.26582278481013,2.17391304347826,2.77777777777778,3.33333333333333,8.33333333333333,7.14285714285714
YBR048W RPS18B,1.08695652173913,1.14942528735632,1.05263157894737,0.75187969924812,0.50251256281407,0.34965034965035,0.17921146953405
YNR053C,1.14942528735632,1.33333333333333,1.21951219512195,0.709219858156028,0.662251655629139,0.29940119760479,0.190114068441065
YPL131W RPL1,1.04166666666667,1.06382978723404,1.11111111111111,0.564971751412429,0.854700854700855,0.317460317460317,0.172711571675302
YHR216W PUR5,1.25,1.23456790123457,1.26582278481013,0.72463768115942,0.78125,0.277777777777778,0.208333333333333
YJR123W RPS5,1.0752688172043,1.06382978723404,1.12359550561798,0.769230769230769,0.75187969924812,0.276243093922652,0.17921146953405
YGL102C,1.02040816326531,0.934579439252336,1.12359550561798,1.0,0.980392156862745,0.380228136882129,0.170648464163823
YHR128W FUR1,1.17647058823529,1.05263157894737,1.17647058823529,0.609756097560976,0.628930817610063,0.273224043715847,0.196850393700787
YLR367W,1.33333333333333,1.28205128205128,1.2987012987013,1.05263157894737,0.943396226415094,0.396825396825397,0.223214285714286
YLR142w PUT1,0.884955752212389,0.72463768115942,0.704225352112676,0.833333333333333,0.869565217391304,1.42857142857143,5.26315789473684
YBR147W,0.934579439252336,1.26582278481013,0.980392156862745,1.05263157894737,1.19047619047619,8.33333333333333,5.55555555555556
YAL003W TEF5,1.17647058823529,1.0,0.970873786407767,0.641025641025641,0.523560209424084,0.344827586206897,0.198412698412698
YIL133C RP22,1.26582278481013,1.20481927710843,1.16279069767442,0.775193798449612,0.78740157480315,0.33003300330033,0.213675213675214
YNL052W COX5A,0.847457627118644,0.847457627118644,0.934579439252336,1.06382978723404,1.5625,3.44827586206897,5.0
YBR116C,0.892857142857143,1.13636363636364,1.03092783505155,0.854700854700855,0.746268656716418,3.44827586206897,5.26315789473684
YAR073W FUN63,1.25,1.38888888888889,1.40845070422535,0.934579439252336,0.72463768115942,0.306748466257669,0.213675213675214
YKR059W TIF1,1.16279069767442,1.05263157894737,1.38888888888889,0.826446280991736,0.704225352112676,0.367647058823529,0.198807157057654
YJL136C RPS25B,1.13636363636364,0.943396226415094,1.26582278481013,0.952380952380952,0.719424460431655,0.36231884057971,0.194931773879142
YLR076C,1.16279069767442,0.970873786407767,1.06382978723404,1.05263157894737,0.806451612903226,0.354609929078014,0.199600798403194
YMR093W,1.05263157894737,1.0,0.72992700729927,0.413223140495868,0.395256916996047,0.277008310249307,0.181488203266788
YLR432W,1.28205128205128,1.19047619047619,1.31578947368421,0.819672131147541,0.78740157480315,0.282485875706215,0.221238938053097
YBR241C,0.50761421319797,1.04166666666667,1.33333333333333,1.13636363636364,0.87719298245614,5.55555555555556,2.94117647058824
YAL025C MAK16,1.23456790123457,0.925925925925926,1.0,0.595238095238095,0.568181818181818,0.240963855421687,0.213219616204691
YBL078C,0.757575757575758,0.892857142857143,1.0989010989011,1.17647058823529,1.25,5.0,4.34782608695652
YOR019W,0.793650793650794,1.0752688172043,1.63934426229508,0.806451612903226,1.06382978723404,3.2258064516129,4.54545454545455
YOL077C,1.20481927710843,1.02040816326531,1.05263157894737,0.574712643678161,0.75187969924812,0.371747211895911,0.210526315789474
YBR249C ARO4,1.11111111111111,1.03092783505155,1.0989010989011,0.740740740740741,0.662251655629139,0.246305418719212,0.194552529182879
YKL085W MDH1,1.03092783505155,1.01010101010101,1.21951219512195,1.88679245283019,2.56410256410256,7.14285714285714,5.88235294117647
YKL081W TEF4,1.05263157894737,0.900900900900901,0.99009900990099,0.526315789473684,0.606060606060606,0.224215246636771,0.184842883548983
YMR105C PGM2,1.0989010989011,1.44927536231884,1.63934426229508,3.33333333333333,2.77777777777778,9.09090909090909,6.25
YDL083C,1.0752688172043,0.819672131147541,0.87719298245614,0.636942675159236,0.574712643678161,0.442477876106195,0.189393939393939
YJL148W,1.06382978723404,0.869565217391304,1.12359550561798,0.591715976331361,0.625,0.408163265306122,0.187617260787992
YGR264C MES1,1.33333333333333,1.35135135135135,1.0,0.606060606060606,0.568181818181818,0.170068027210884,0.235294117647059
YPL226W,1.03092783505155,1.05263157894737,0.934579439252336,0.558659217877095,0.442477876106195,0.27027027027027,0.182149362477231
YHR010W RPL27A,1.47058823529412,1.31578947368421,1.53846153846154,1.01010101010101,1.01010101010101,0.469483568075117,0.260416666666667
YLR186W,1.05263157894737,0.970873786407767,0.813008130081301,0.5,0.62111801242236,0.381679389312977,0.186567164179104
YDL136w,0.952380952380952,0.99009900990099,0.970873786407767,0.775193798449612,0.862068965517241,0.341296928327645,0.169204737732657
YLR355C ILV5,1.28205128205128,1.04166666666667,0.72992700729927,0.421940928270042,0.429184549356223,0.19047619047619,0.227790432801822
YDR343C HXT6,1.11111111111111,1.69491525423729,2.4390243902439,3.84615384615385,2.85714285714286,4.54545454545455,6.25
YBR238C,1.11111111111111,1.92307692307692,1.2987012987013,0.581395348837209,0.50761421319797,0.353356890459364,0.197628458498024
YBL027W RPL19A,1.03092783505155,1.01010101010101,1.31578947368421,0.892857142857143,0.826446280991736,0.462962962962963,0.183823529411765
YKR057W RPS25A,1.21951219512195,0.91743119266055,1.14942528735632,0.943396226415094,0.769230769230769,0.344827586206897,0.217864923747277
YCL025C,1.0,0.980392156862745,1.35135135135135,1.03092783505155,1.5625,1.58730158730159,5.55555555555556
YOR374W,1.0,1.40845070422535,1.26582278481013,2.0,2.5,5.55555555555556,5.55555555555556
YDR382W RPLA4,1.0752688172043,1.11111111111111,1.0752688172043,1.04166666666667,1.03092783505155,0.657894736842105,0.194174757281553
YDR533C,0.952380952380952,1.04166666666667,1.49253731343284,1.33333333333333,1.01010101010101,6.66666666666667,5.26315789473684
YBL064C,1.2987012987013,1.03092783505155,1.66666666666667,1.85185185185185,1.69491525423729,11.1111111111111,7.14285714285714
YPR102C RPL16A,1.20481927710843,1.01010101010101,1.14942528735632,1.02040816326531,1.03092783505155,0.403225806451613,0.219298245614035
YBR298C MAL3T,0.793650793650794,0.980392156862745,1.19047619047619,0.813008130081301,0.99009900990099,2.77777777777778,4.34782608695652
YLR258W GSY2,1.0752688172043,1.35135135135135,1.36986301369863,3.7037037037037,4.0,10.0,5.88235294117647
YJL190C RPS24A,1.08695652173913,0.87719298245614,1.26582278481013,1.06382978723404,0.943396226415094,0.363636363636364,0.199600798403194
YGL078C,0.99009900990099,0.840336134453782,1.25,0.561797752808989,0.561797752808989,0.36101083032491,0.181818181818182
YLR304C ACO1,1.14942528735632,1.47058823529412,1.40845070422535,2.04081632653061,2.32558139534884,3.84615384615385,6.25
YFR031BC,1.20481927710843,1.20481927710843,1.69491525423729,1.0,0.970873786407767,0.389105058365759,0.221729490022173
YDR025W RPS18A,1.0989010989011,0.925925925925926,0.87719298245614,0.581395348837209,0.591715976331361,0.552486187845304,0.202429149797571
YBL048W,0.840336134453782,1.0752688172043,0.900900900900901,0.854700854700855,0.78125,5.88235294117647,4.54545454545455
YHR089C GAR1,0.869565217391304,0.793650793650794,0.909090909090909,0.609756097560976,0.72463768115942,0.222222222222222,0.161030595813205
YNL067W RPL9B,1.03092783505155,0.775193798449612,0.909090909090909,0.763358778625954,0.854700854700855,0.606060606060606,0.191204588910134
YHR203C RPS7A,1.25,1.40845070422535,1.26582278481013,0.813008130081301,0.91743119266055,0.336700336700337,0.232558139534884
YGR085C RPL16B,1.19047619047619,1.11111111111111,1.31578947368421,0.961538461538461,0.892857142857143,0.529100529100529,0.22271714922049
YDR450W RPS18EA,1.35135135135135,1.0752688172043,1.08695652173913,0.78740157480315,0.943396226415094,0.398406374501992,0.254452926208651
YEL012w UBC8,0.943396226415094,0.813008130081301,1.05263157894737,1.05263157894737,0.78125,2.5,5.0
YER036c,1.19047619047619,1.25,0.8,0.520833333333333,0.45045045045045,0.223713646532438,0.224719101123595
YLR075w GRC5,1.08695652173913,1.06382978723404,1.0752688172043,0.884955752212389,0.925925925925926,0.515463917525773,0.205338809034908
YDR471W RPL27B,1.2987012987013,1.13636363636364,1.12359550561798,0.689655172413793,0.900900900900901,0.374531835205993,0.245700245700246
YBL045C COR1,1.05263157894737,1.0,1.61290322580645,1.42857142857143,1.11111111111111,3.2258064516129,5.55555555555556
YDL130W RPLA3,1.11111111111111,0.943396226415094,1.17647058823529,1.04166666666667,1.03092783505155,0.645161290322581,0.210526315789474
YBR032W,1.0,1.11111111111111,1.31578947368421,1.0989010989011,0.961538461538461,0.467289719626168,0.189753320683112
YNL065W,1.0,1.21951219512195,0.862068965517241,0.50251256281407,0.862068965517241,0.218818380743982,0.189753320683112
YDL215C GDH2,0.884955752212389,0.925925925925926,0.8,0.854700854700855,0.862068965517241,1.05263157894737,4.54545454545455
YIL069C RP50B,0.961538461538461,0.709219858156028,0.75187969924812,0.641025641025641,0.613496932515337,0.257731958762887,0.18348623853211
YDR529C QCR7,1.12359550561798,1.02040816326531,1.2987012987013,1.81818181818182,1.75438596491228,4.54545454545455,5.88235294117647
YAL038W PYK1,1.06382978723404,1.13636363636364,1.21951219512195,0.775193798449612,0.757575757575758,0.395256916996047,0.203252032520325
YMR056C AAC1,0.869565217391304,0.869565217391304,1.20481927710843,1.21951219512195,1.63934426229508,2.4390243902439,4.54545454545455
YLR197W SIK1,1.33333333333333,1.42857142857143,1.85185185185185,0.952380952380952,0.854700854700855,0.53475935828877,0.256410256410256
YBR006W,0.469483568075117,0.826446280991736,1.2987012987013,1.20481927710843,1.06382978723404,2.4390243902439,2.4390243902439
YOR234C RPL37B,1.05263157894737,1.05263157894737,0.91743119266055,0.775193798449612,0.714285714285714,0.308641975308642,0.202839756592292
YOL039W RPLA2,1.05263157894737,0.980392156862745,1.0752688172043,1.0,1.0,0.892857142857143,0.202839756592292
YNL132W,1.06382978723404,1.06382978723404,1.02040816326531,0.526315789473684,0.492610837438424,0.258397932816537,0.205338809034908
YER074w RP50A,1.14942528735632,1.03092783505155,1.33333333333333,0.909090909090909,0.78125,0.460829493087558,0.222222222222222
YKL009W,0.900900900900901,0.735294117647059,0.934579439252336,0.578034682080925,0.4739336492891,0.24330900243309,0.174216027874564
YOR063W TCM1,1.0989010989011,1.04166666666667,1.20481927710843,0.840336134453782,0.813008130081301,0.309597523219814,0.212765957446809
YIR039C,0.775193798449612,0.617283950617284,1.53846153846154,2.0,1.42857142857143,3.84615384615385,4.0
YDL199c,0.970873786407767,1.40845070422535,1.33333333333333,1.13636363636364,0.78740157480315,3.33333333333333,5.0
YDL215C GDH2,0.884955752212389,0.925925925925926,0.8,0.854700854700855,0.862068965517241,1.05263157894737,4.54545454545455
YGL147C RPL9A,1.33333333333333,1.36986301369863,1.53846153846154,1.06382978723404,0.970873786407767,0.469483568075117,0.260416666666667
YPL142C,1.05263157894737,0.78125,1.08695652173913,0.91743119266055,0.746268656716418,0.324675324675325,0.205761316872428
YPR030W,0.75187969924812,0.884955752212389,0.884955752212389,0.699300699300699,0.78740157480315,2.22222222222222,3.84615384615385
YGR155W CYS4,1.14942528735632,1.12359550561798,1.0,0.649350649350649,0.505050505050505,0.446428571428571,0.224719101123595
YGR067C,1.03092783505155,0.934579439252336,1.12359550561798,0.78740157480315,0.769230769230769,1.51515151515152,5.26315789473684
YBL108W,1.03092783505155,1.06382978723404,1.31578947368421,1.16279069767442,1.96078431372549,1.85185185185185,5.26315789473684
YEL040w UTR2,1.16279069767442,1.31578947368421,1.47058823529412,0.671140939597315,0.571428571428571,0.444444444444444,0.228310502283105
YER117w RPL17B,1.11111111111111,1.12359550561798,1.16279069767442,1.0752688172043,0.91743119266055,0.434782608695652,0.218818380743982
YDR060w,0.970873786407767,0.934579439252336,0.99009900990099,0.574712643678161,0.558659217877095,0.210526315789474,0.191204588910134
