Gene,Percent Change,AbsoluteChange
YAL011W,-16.935483870967722,16.935483870967722
YIL159W,-16.92307692307695,16.92307692307695
YNL210W,-16.911764705882295,16.911764705882295
YGL219C,16.867469879517298,16.867469879517298
YGL196W,16.85393258426999,16.85393258426999
YCR073C,16.822429906541995,16.822429906541995
YJL070C,-16.814159292035242,16.814159292035242
YJL139C,-16.806722689075574,16.806722689075574
YLR245C,-16.793893129770964,16.793893129770964
YJL203W,-16.78832116788319,16.78832116788319
YPL035C,16.666666666667027,16.666666666667027
YBR113W,-16.66666666666682,16.66666666666682
YOR117W,-16.66666666666682,16.66666666666682
YBR066C,16.666666666666803,16.666666666666803
YLR241W,16.6666666666668,16.6666666666668
YML103C,-16.666666666666696,16.666666666666696
YDR249C,-16.666666666666696,16.666666666666696
YLR316C,16.66666666666662,16.66666666666662
YJL119C,-16.666666666666604,16.666666666666604
YJL181W,-16.666666666666604,16.666666666666604
YPL120W,16.6666666666666,16.6666666666666
YMR087W,16.6666666666666,16.6666666666666
YDR521W,16.6666666666666,16.6666666666666
YGL124C,-16.66666666666659,16.66666666666659
YGR026W,-16.666666666666575,16.666666666666575
YGL055W,-16.666666666666394,16.666666666666394
YFL066C,16.66666666666619,16.66666666666619
YDR335W,16.66666666666619,16.66666666666619
YCL065W,-16.535433070866073,16.535433070866073
YNL290W,-16.528925619834652,16.528925619834652
YER172c,-16.52173913043509,16.52173913043509
YCR003w,16.521739130434728,16.521739130434728
YPR049C,-16.513761467890046,16.513761467890046
YHR036W,16.504854368932083,16.504854368932083
YMR065W,16.49484536082521,16.49484536082521
YDL193w,16.48351648351665,16.48351648351665
YDR486C,16.48351648351665,16.48351648351665
YPR202W,16.47058823529372,16.47058823529372
YMR219W,-16.455696202531733,16.455696202531733
YER044c,16.43835616438397,16.43835616438397
YOL004W,-16.428571428571495,16.428571428571495
YDL221w,16.393442622950833,16.393442622950833
YCR086W,-16.37931034482792,16.37931034482792
YLR181C,-16.37931034482792,16.37931034482792
YER063w,-16.36363636363634,16.36363636363634
YAL053W,-16.346153846153758,16.346153846153758
YIL072W,16.346153846153715,16.346153846153715
YKR023W,16.346153846153715,16.346153846153715
YHR111W,-16.312056737588698,16.312056737588698
YPL228W,-16.296296296296227,16.296296296296227
YBR068C,16.279069767442,16.279069767442
YFR051C,-16.279069767441914,16.279069767441914
YDR408C,-16.233766233766232,16.233766233766232
YBR233W,-16.21621621621634,16.21621621621634
YOR165W,-16.21621621621611,16.21621621621611
YER139c,16.16161616161619,16.16161616161619
YLL030C,16.16161616161619,16.16161616161619
YLR236C,16.12903225806462,16.12903225806462
YCR046C,-16.129032258064456,16.129032258064456
YMR288W,-16.129032258064452,16.129032258064452
YOR148C,-16.129032258064452,16.129032258064452
YDR466W,16.129032258064374,16.129032258064374
YOR329C,16.129032258064374,16.129032258064374
YKL095W,16.129032258064374,16.129032258064374
YDR474C,16.129032258064374,16.129032258064374
YJR161C,16.129032258064306,16.129032258064306
YMR263W,16.10169491525425,16.10169491525425
YDR487C,-16.101694915254228,16.101694915254228
YAL009W,-16.101694915254228,16.101694915254228
YLL046c,-16.071428571428363,16.071428571428363
YCRX18C,-16.03773584905682,16.03773584905682
YPR068C,16.037735849056535,16.037735849056535
YLR156W,16.037735849056535,16.037735849056535
YLR213C,16.037735849056535,16.037735849056535
YAR035W,16.037735849056535,16.037735849056535
YOR334W,-16.000000000000007,16.000000000000007
YOR214C,-16.000000000000007,16.000000000000007
YBR261C,-16.000000000000007,16.000000000000007
YGL077C,-15.999999999999966,15.999999999999966
YDL126C,-15.999999999999966,15.999999999999966
YBR301W,-15.999999999999961,15.999999999999961
YOR173W,-15.999999999999961,15.999999999999961
YNL143C,-15.972222222222326,15.972222222222326
YPL129W,15.957446808510433,15.957446808510433
YOR251C,15.9090909090913,15.9090909090913
YIL045W,15.9090909090913,15.9090909090913
YGL125W,15.9090909090913,15.9090909090913
YHR095W,-15.894039735099385,15.894039735099385
YDR290W,-15.873015873015802,15.873015873015802
YBL017C,15.853658536585094,15.853658536585094
YPR108W,-15.841584158415554,15.841584158415554
YPR075C,-15.833333333333352,15.833333333333352
YPL138C,-15.789473684210838,15.789473684210838
YDL172c,-15.74803149606291,15.74803149606291
YNL215W,15.730337078651942,15.730337078651942
YDR199W,15.730337078651942,15.730337078651942
YNR069C,-15.714285714285747,15.714285714285747
YFL008W,-15.714285714285747,15.714285714285747
YJR137C,-15.702479338842915,15.702479338842915
YEL068c,-15.702479338842915,15.702479338842915
YML082W,-15.702479338842915,15.702479338842915
YPR072W,-15.702479338842915,15.702479338842915
YJR058C,15.686274509803907,15.686274509803907
YPR039W,15.686274509803907,15.686274509803907
YOL135C,-15.671641791044733,15.671641791044733
YLR089C,15.66265060240891,15.66265060240891
YOR250C,15.62500000000036,15.62500000000036
YGR039W,-15.62500000000001,15.62500000000001
YCLX03C,15.573770491803351,15.573770491803351
YJL098W,15.55555555555551,15.55555555555551
YGR045C,15.55555555555551,15.55555555555551
YBR008C,15.53398058252421,15.53398058252421
YBR176W,15.463917525773585,15.463917525773585
YCR099C,15.463917525773585,15.463917525773585
YAL021C,-15.454545454545377,15.454545454545377
YBL012C,-15.454545454545377,15.454545454545377
YJR120W,-15.43624161073835,15.43624161073835
YJR151C,-15.384615384615701,15.384615384615701
YOR105W,-15.38461538461534,15.38461538461534
YKL136W,-15.38461538461534,15.38461538461534
YKR029C,-15.322580645161239,15.322580645161239
YDL147w,15.277777777778217,15.277777777778217
YBR174C,-15.267175572519115,15.267175572519115
YLL062C,-15.267175572519115,15.267175572519115
YDL227C,-15.267175572519115,15.267175572519115
YNL103W,-15.254237288135597,15.254237288135597
YPR199C,-15.254237288135597,15.254237288135597
YGR041W,-15.254237288135597,15.254237288135597
YKL108W,-15.238095238095461,15.238095238095461
YOR068C,15.238095238095125,15.238095238095125
YOR104W,-15.217391304347894,15.217391304347894
YDL006W,-15.217391304347894,15.217391304347894
YNL005C,15.217391304347814,15.217391304347814
YDR431W,-15.199999999999966,15.199999999999966
YER176w,-15.199999999999966,15.199999999999966
YGL241W,-15.199999999999966,15.199999999999966
YER094c,15.189873417721703,15.189873417721703
YGR033C,-15.178571428571534,15.178571428571534
YGR135W,-15.178571428571534,15.178571428571534
YAR070C,15.151515151515182,15.151515151515182
YPL174C,15.151515151515182,15.151515151515182
YPR067W,-15.151515151515133,15.151515151515133
YHR121W,-15.12605042016801,15.12605042016801
YGR254W,-15.12605042016801,15.12605042016801
YER080w,-15.12605042016801,15.12605042016801
YAL016W,-15.094339622641456,15.094339622641456
YER007w,15.079365079365148,15.079365079365148
YLR404W,-15.079365079364996,15.079365079364996
YNL211C,-15.079365079364996,15.079365079364996
YEL049w,-15.044247787610935,15.044247787610935
YOR142W,-15.044247787610935,15.044247787610935
YJR126C,-15.037593984962397,15.037593984962397
YCRX07W,-15.028901734103966,15.028901734103966
YJL135W,15.000000000000046,15.000000000000046
YHL019C,15.000000000000014,15.000000000000014
YOL085C,15.000000000000014,15.000000000000014
YNL054W,-14.953271028037518,14.953271028037518
YKL129C,14.942528735632,14.942528735632
YDR147W,-14.876033057851194,14.876033057851194
YPL066W,-14.876033057851194,14.876033057851194
YDR396W,-14.876033057851194,14.876033057851194
YOR072W,-14.843749999999952,14.843749999999952
YDL186w,14.814814814814802,14.814814814814802
YKR055W,-14.814814814814763,14.814814814814763
YJL143W,-14.814814814814763,14.814814814814763
YPL249C,-14.788732394366253,14.788732394366253
YKL014C,-14.782608695652527,14.782608695652527
YOL107W,14.772727272727657,14.772727272727657
YDL224c,-14.754098360655687,14.754098360655687
YDL119c,-14.754098360655687,14.754098360655687
YJR035W,-14.754098360655687,14.754098360655687
YDL101C,-14.728682170542667,14.728682170542667
YBL034C,-14.705882352941119,14.705882352941119
YBL022C,-14.705882352941051,14.705882352941051
YLL013C,-14.685314685314719,14.685314685314719
YDR133C,-14.67889908256876,14.67889908256876
YDL129w,-14.67889908256876,14.67889908256876
YIR019C,-14.666666666666629,14.666666666666629
YDL235c,-14.646464646464663,14.646464646464663
YDR186C,14.634146341463572,14.634146341463572
YNL074C,14.634146341463572,14.634146341463572
YNL170W,-14.634146341463358,14.634146341463358
YDR301W,-14.634146341463358,14.634146341463358
YPR082C,14.606741573033982,14.606741573033982
YOL154W,14.606741573033982,14.606741573033982
YML037C,-14.598540145985444,14.598540145985444
YPL067C,14.583333333333727,14.583333333333727
YCRX02C,-14.583333333332973,14.583333333332973
YKR100C,-14.563106796116779,14.563106796116779
YOL037C,14.563106796116513,14.563106796116513
YKR070W,-14.545454545454362,14.545454545454362
YLL010C,-14.545454545454362,14.545454545454362
YDL029W,-14.545454545454362,14.545454545454362
YPL194W,-14.5299145299145,14.5299145299145
YDR419W,-14.5299145299145,14.5299145299145
YCR081w,-14.5299145299145,14.5299145299145
YGR025W,-14.5299145299145,14.5299145299145
YDL045C,14.432989690722039,14.432989690722039
YBR234C,-14.423076923077163,14.423076923077163
YKR074W,-14.423076923077163,14.423076923077163
YDR397C,-14.414414414414525,14.414414414414525
YDL188C,-14.414414414414525,14.414414414414525
YBR299W,-14.406779661016941,14.406779661016941
YCR067c,-14.406779661016941,14.406779661016941
YNL329C,-14.399999999999954,14.399999999999954
YNL048W,-14.393939393939306,14.393939393939306
YJL118W,-14.383561643835627,14.383561643835627
YLR183C,-14.285714285714551,14.285714285714551
YNL084C,14.285714285714473,14.285714285714473
YHR109W,14.285714285714308,14.285714285714308
YDL093W,-14.28571428571428,14.28571428571428
YPL153C,-14.28571428571428,14.28571428571428
YPR204W,-14.285714285714255,14.285714285714255
YHR188C,-14.285714285714239,14.285714285714239
YML035C,-14.285714285714239,14.285714285714239
YFR053C,14.285714285714036,14.285714285714036
YER144c,-14.285714285713935,14.285714285713935
YDR334W,-14.1666666666667,14.1666666666667
YDL068w,-14.1666666666667,14.1666666666667
YLR158C,14.150943396226312,14.150943396226312
YOR045W,14.141414141414174,14.141414141414174
YPR153W,14.141414141414174,14.141414141414174
YJR004C,14.141414141414174,14.141414141414174
YJL075C,14.130434782608688,14.130434782608688
YFL029C,14.130434782608688,14.130434782608688
YJR131W,14.102564102563658,14.102564102563658
YDL071c,-14.074074074074003,14.074074074074003
YPL006W,-14.062499999999986,14.062499999999986
YPL215W,-14.049586776859407,14.049586776859407
YCR013C,-14.018691588785048,14.018691588785048
YDR202C,-14.000000000000105,14.000000000000105
YJR011C,-14.000000000000105,14.000000000000105
YIR020C,14.000000000000048,14.000000000000048
YHR134W,14.000000000000048,14.000000000000048
YNL014W,13.953488372092737,13.953488372092737
YER083c,13.953488372092737,13.953488372092737
YMR171C,13.953488372092737,13.953488372092737
YBR027C,13.953488372092737,13.953488372092737
YKL017C,-13.939393939393947,13.939393939393947
YDL231c,-13.913043478260892,13.913043478260892
YFL025C,-13.913043478260892,13.913043478260892
YDR266C,-13.907284768211909,13.907284768211909
YER125w,-13.888888888888784,13.888888888888784
YNR015W,13.861386138613893,13.861386138613893
YCR037c,-13.861386138613732,13.861386138613732
YPR032W,-13.84615384615388,13.84615384615388
YJR066W,13.829787234042346,13.829787234042346
YGL227W,-13.821138211382063,13.821138211382063
YNL298W,-13.821138211382063,13.821138211382063
YIL173W,-13.7931034482759,13.7931034482759
YML055W,-13.7931034482759,13.7931034482759
YGR278W,-13.7931034482759,13.7931034482759
YGL236C,13.793103448275746,13.793103448275746
YGR263C,13.761467889908168,13.761467889908168
YHR040W,-13.74999999999996,13.74999999999996
YER186c,13.749999999999876,13.749999999999876
YPL209C,-13.725490196078722,13.725490196078722
YBL105C,-13.725490196078722,13.725490196078722
YOR308C,13.709677419354929,13.709677419354929
YLL033W,-13.70967741935478,13.70967741935478
YDR166C,-13.70967741935478,13.70967741935478
YGR281W,-13.70967741935478,13.70967741935478
YOR112W,-13.70967741935478,13.70967741935478
YOL151W,13.698630136986642,13.698630136986642
YNL193W,13.684210526315937,13.684210526315937
YLR034C,13.684210526315937,13.684210526315937
YPR099C,13.684210526315937,13.684210526315937
YDR198C,13.675213675213755,13.675213675213755
YKL001C,-13.675213675213636,13.675213675213636
YOR265W,-13.675213675213636,13.675213675213636
YMR127C,-13.669064748201373,13.669064748201373
YPR127W,13.636363636364003,13.636363636364003
YLR370C,-13.636363636363772,13.636363636363772
YPR170C,-13.63636363636355,13.63636363636355
YKR085C,-13.600000000000007,13.600000000000007
YBL007C,-13.59223300970893,13.59223300970893
YOR307C,13.580246913580496,13.580246913580496
YDL190C,13.580246913580496,13.580246913580496
YBR282W,13.541666666667101,13.541666666667101
YHR022C,13.541666666667101,13.541666666667101
YPR166C,13.541666666667101,13.541666666667101
YJR067C,-13.475177304964593,13.475177304964593
YOR011W,13.461538461538405,13.461538461538405
YDR229W,13.461538461538405,13.461538461538405
YOR367W,-13.44537815126046,13.44537815126046
YOL060C,-13.44537815126046,13.44537815126046
YNL330C,13.41463414634148,13.41463414634148
YHR192W,13.402061855670524,13.402061855670524
YLR330W,-13.392857142857437,13.392857142857437
YJL058C,-13.38582677165349,13.38582677165349
YOR249C,-13.333333333333316,13.333333333333316
YDR534C,-13.333333333333316,13.333333333333316
YMR077C,13.333333333333226,13.333333333333226
YPL009C,-13.28125000000001,13.28125000000001
YLR079w,-13.274336283186203,13.274336283186203
YLR277C,-13.274336283186203,13.274336283186203
YNL137C,13.265306122449386,13.265306122449386
YHL031C,13.265306122449386,13.265306122449386
YDR123C,13.265306122449386,13.265306122449386
YNL204C,13.265306122449386,13.265306122449386
YDR063w,-13.265306122448347,13.265306122448347
YOR091W,13.253012048192689,13.253012048192689
YCR020c,13.253012048192689,13.253012048192689
YGL208W,-13.20754716981131,13.20754716981131
YEL047c,-13.131313131313249,13.131313131313249
YDL180w,13.131313131313094,13.131313131313094
YIL017W,13.131313131313094,13.131313131313094
YEL045c,13.114754098360711,13.114754098360711
YLR434C,-13.114754098360622,13.114754098360622
YJL182C,-13.103448275862121,13.103448275862121
YNL239W,13.09523809523789,13.09523809523789
YDL189w,-13.084112149532656,13.084112149532656
YER008c,-13.084112149532656,13.084112149532656
YBL021C,13.084112149532592,13.084112149532592
YKR049C,13.043478260869575,13.043478260869575
YLR053C,13.043478260869575,13.043478260869575
YLR334C,-13.00813008130075,13.00813008130075
YBR061C,-13.00813008130075,13.00813008130075
YAR069C,-13.00813008130075,13.00813008130075
YJR082C,13.00000000000005,13.00000000000005
YDL214c,13.00000000000005,13.00000000000005
YIL147C,12.987012987013284,12.987012987013284
YLR288C,-12.977099236641203,12.977099236641203
YOR129C,-12.977099236641203,12.977099236641203
YDL018c,-12.977099236641203,12.977099236641203
YFL028C,12.977099236641143,12.977099236641143
YBR257W,12.962962962962973,12.962962962962973
YNL251C,12.941176470587465,12.941176470587465
YER134c,-12.93103448275865,12.93103448275865
YCR022C,12.903225806451534,12.903225806451534
YGL084C,12.903225806451534,12.903225806451534
YLR411W,12.871287128712908,12.871287128712908
YIL177C,-12.857142857142897,12.857142857142897
YJL024C,-12.84403669724788,12.84403669724788
YLR131c,12.844036697247615,12.844036697247615
YOL009C,12.800000000000072,12.800000000000072
YHR191C,-12.799999999999947,12.799999999999947
YIL003W,12.765957446808288,12.765957446808288
YEL006w,-12.745098039215897,12.745098039215897
YDL058W,-12.745098039215897,12.745098039215897
YBR221C,-12.745098039215897,12.745098039215897
YDL139c,12.745098039215716,12.745098039215716
YJL063C,12.745098039215716,12.745098039215716
YML060W,12.745098039215716,12.745098039215716
YIL105C,-12.727272727273025,12.727272727273025
YCR024c-a,-12.711864406779666,12.711864406779666
YGL034C,-12.711864406779666,12.711864406779666
YDR328C,-12.711864406779666,12.711864406779666
YIR008C,-12.711864406779666,12.711864406779666
YNL279W,-12.698412698412643,12.698412698412643
YOR246C,-12.698412698412643,12.698412698412643
YBR294W,12.64367816091894,12.64367816091894
YCRX01W,12.631578947368634,12.631578947368634
YKL087C,12.631578947368634,12.631578947368634
YKL079W,12.621359223301024,12.621359223301024
YKL102C,12.621359223301024,12.621359223301024
YOL057W,-12.621359223300887,12.621359223300887
YML095C,-12.612612612612912,12.612612612612912
YBR153W,-12.612612612612912,12.612612612612912
YNR049C,12.612612612612622,12.612612612612622
YPR122W,-12.605042016806628,12.605042016806628
YOR373W,-12.598425196850362,12.598425196850362
YDR100W,-12.598425196850362,12.598425196850362
YJL214W,12.50000000000038,12.50000000000038
YGL073W,12.500000000000352,12.500000000000352
YPL059W,-12.50000000000031,12.50000000000031
YKL072W,-12.500000000000144,12.500000000000144
YCL047C,-12.500000000000016,12.500000000000016
YJL179W,-12.499999999999996,12.499999999999996
YKR041W,12.396694214876073,12.396694214876073
YPR038W,12.396694214876073,12.396694214876073
YCL024W,12.396694214876073,12.396694214876073
YDR470C,-12.396694214875954,12.396694214875954
YGR242W,-12.396694214875954,12.396694214875954
YHR006W,-12.396694214875954,12.396694214875954
YDR128W,-12.389380530973478,12.389380530973478
YIL073C,-12.389380530973478,12.389380530973478
YMR293C,-12.389380530973478,12.389380530973478
YDR299W,-12.389380530973478,12.389380530973478
YAR030C,12.389380530973346,12.389380530973346
YKL012W,12.345679012345752,12.345679012345752
YNL081C,-12.318840579710235,12.318840579710235
YKL144C,-12.318840579710235,12.318840579710235
YOL035C,-12.318840579710235,12.318840579710235
YDL099w,-12.29508196721307,12.29508196721307
YKL007W,-12.280701754386003,12.280701754386003
YDL086w,-12.280701754386003,12.280701754386003
YBR201W,12.280701754385916,12.280701754385916
YOR200W,-12.195121951219502,12.195121951219502
YGR117C,-12.195121951219502,12.195121951219502
YPL014W,-12.173913043478287,12.173913043478287
YBR182C,12.173913043478272,12.173913043478272
YNL322C,12.16216216216239,12.16216216216239
YLR437C,-12.149532710280212,12.149532710280212
YKL213C,12.12121212121209,12.12121212121209
YGL098W,12.12121212121209,12.12121212121209
YGR024C,-12.121212121211993,12.121212121211993
YHL018W,-12.096774193548319,12.096774193548319
YPL099C,12.087912087912228,12.087912087912228
YDL013W,12.087912087912228,12.087912087912228
YHL030W,-12.068965517241406,12.068965517241406
YGR084C,-12.068965517241406,12.068965517241406
YPL268W,12.068965517241354,12.068965517241354
YMR267W,12.068965517241354,12.068965517241354
YCL041C,-12.037037037037152,12.037037037037152
YPL045W,-12.037037037037152,12.037037037037152
YLR160C,12.037037037036988,12.037037037036988
YJR055W,-12.030075187969986,12.030075187969986
YML076C,-12.000000000000282,12.000000000000282
YJR045C,11.999999999999757,11.999999999999757
YKL120W,-11.971830985915505,11.971830985915505
YAR047C,11.96581196581203,11.96581196581203
YPR022C,-11.965811965811938,11.965811965811938
YKL032C,-11.965811965811938,11.965811965811938
YNL026W,-11.940298507462678,11.940298507462678
YOR141C,-11.926605504587492,11.926605504587492
YDR108W,11.904761904762028,11.904761904762028
YPL130W,11.904761904762028,11.904761904762028
YGL141W,-11.904761904761871,11.904761904761871
YDR114C,-11.888111888111965,11.888111888111965
YDR442W,11.881188118811918,11.881188118811918
YDR499W,-11.864406779660973,11.864406779660973
YPR111W,11.827956989247252,11.827956989247252
YDR327W,11.827956989247252,11.827956989247252
YOR026W,11.827956989247252,11.827956989247252
YLR162W,-11.822660098522118,11.822660098522118
YLR114C,-11.818181818182145,11.818181818182145
YPR014C,11.818181818181772,11.818181818181772
YGL232W,-11.805555555555658,11.805555555555658
YEL001c,-11.764705882352871,11.764705882352871
YHR165C,-11.764705882352871,11.764705882352871
YLR403W,-11.764705882352859,11.764705882352859
YPL083C,-11.764705882352859,11.764705882352859
YKR035C,11.764705882352386,11.764705882352386
YNL190W,11.764705882352386,11.764705882352386
YGL174W,11.71875000000004,11.71875000000004
YGR217W,-11.711711711712027,11.711711711712027
YLR453C,11.702127659574254,11.702127659574254
YOR372C,-11.678832116788385,11.678832116788385
YLR382C,-11.666666666666668,11.666666666666668
YDL162c,11.650485436893252,11.650485436893252
YJR059W,11.650485436893252,11.650485436893252
YLR010C,-11.643835616438315,11.643835616438315
YHR130C,-11.627906976744192,11.627906976744192
YIL134W,-11.612903225806395,11.612903225806395
YKL180W,-11.607142857142827,11.607142857142827
YDR421W,11.57894736842125,11.57894736842125
YKL203C,-11.570247933884206,11.570247933884206
YDR284C,-11.570247933884206,11.570247933884206
YOR174W,-11.570247933884206,11.570247933884206
YLR418C,-11.570247933884206,11.570247933884206
YJL201W,-11.538461538461545,11.538461538461545
YDR452W,-11.538461538461545,11.538461538461545
YHR056C,-11.538461538461545,11.538461538461545
YIR043C,11.538461538461533,11.538461538461533
YDL059C,11.538461538461526,11.538461538461526
YLR419W,-11.51079136690646,11.51079136690646
YDL220C,-11.504424778761102,11.504424778761102
YKL097C,-11.504424778761102,11.504424778761102
YDR267C,11.504424778760955,11.504424778760955
YGR287C,11.504424778760955,11.504424778760955
YCR025C,11.504424778760955,11.504424778760955
YFL048C,11.504424778760955,11.504424778760955
YGR050C,11.504424778760955,11.504424778760955
YGR227W,11.494252873562642,11.494252873562642
YJL184W,-11.475409836065582,11.475409836065582
YIL156W,11.458333333333751,11.458333333333751
YDR167W,11.458333333333751,11.458333333333751
YOR170W,11.458333333333751,11.458333333333751
YDL146w,-11.450381679389293,11.450381679389293
YOR338W,11.382113821138256,11.382113821138256
YBL036C,11.340206185567393,11.340206185567393
YPL222W,11.3207547169811,11.3207547169811
YPR024W,-11.304347826086978,11.304347826086978
YDR151C,11.30434782608691,11.30434782608691
YDR269C,-11.290322580645128,11.290322580645128
YML033W,11.235955056180043,11.235955056180043
YJR153W,11.235955056180043,11.235955056180043
YGL025C,11.224489795918842,11.224489795918842
YDR145W,-11.224489795917894,11.224489795917894
YML070W,-11.214953271028207,11.214953271028207
YNL278W,-11.206896551724178,11.206896551724178
YDL176w,-11.194029850746311,11.194029850746311
YOR346W,-11.194029850746311,11.194029850746311
YGR253C,11.111111111111411,11.111111111111411
YNR059W,-11.111111111111391,11.111111111111391
YLL054C,-11.111111111111391,11.111111111111391
YPR180W,11.111111111111164,11.111111111111164
YML034W,11.11111111111111,11.11111111111111
YDR028C,11.11111111111111,11.11111111111111
YKR093W,11.11111111111111,11.11111111111111
YDR489W,-11.11111111111103,11.11111111111103
YDR266C,-11.11111111111103,11.11111111111103
YER071c,11.111111111111004,11.111111111111004
YGR154C,11.111111111111004,11.111111111111004
YIL079C,-11.023622047244011,11.023622047244011
YNR060W,11.016949152542393,11.016949152542393
YHR031C,11.016949152542393,11.016949152542393
YHR060W,-11.01694915254234,11.01694915254234
YDR437W,-11.009174311926971,11.009174311926971
YNL304W,10.999999999999984,10.999999999999984
YDR184C,10.989010989011124,10.989010989011124
YLR387C,-10.989010989011048,10.989010989011048
YLR047C,10.958904109588842,10.958904109588842
YGL064C,-10.948905109489067,10.948905109489067
YBR148W,-10.937499999999961,10.937499999999961
YNL011C,10.891089108910858,10.891089108910858
YFR013W,-10.891089108910815,10.891089108910815
YLR390W,10.869565217391271,10.869565217391271
YJL054W,-10.852713178294584,10.852713178294584
YNL309W,-10.852713178294584,10.852713178294584
YGR036C,-10.833333333333323,10.833333333333323
YOR033C,10.752688172042888,10.752688172042888
YLR391W,-10.752688172042836,10.752688172042836
YER005w,10.743801652892618,10.743801652892618
YPL233W,-10.743801652892522,10.743801652892522
YGL024W,-10.743801652892522,10.743801652892522
YGR099W,-10.68702290076341,10.68702290076341
YMR044W,-10.679611650485395,10.679611650485395
YDR188W,-10.65573770491798,10.65573770491798
YOR158W,-10.65573770491798,10.65573770491798
YDR271C,-10.65573770491798,10.65573770491798
YBR041W,-10.638297872340598,10.638297872340598
YGL176C,10.63829787234023,10.63829787234023
YLR059c,-10.619469026548702,10.619469026548702
YBR128C,10.576923076923062,10.576923076923062
YDL217c,-10.569105691056874,10.569105691056874
YJL175W,-10.526315789473708,10.526315789473708
YKL179C,-10.483870967741929,10.483870967741929
YMR283C,-10.476190476190306,10.476190476190306
YDR537C,10.465116279069743,10.465116279069743
YPR029C,-10.447761194029813,10.447761194029813
YGR163W,-10.447761194029813,10.447761194029813
YOR095C,-10.43478260869569,10.43478260869569
YOR106W,-10.43478260869569,10.43478260869569
YIL005W,-10.43478260869569,10.43478260869569
YGL071W,-10.43478260869569,10.43478260869569
YJL084C,10.416666666667066,10.416666666667066
YER140w,10.377358490565962,10.377358490565962
YFR030W,10.377358490565962,10.377358490565962
YLL005C,10.377358490565962,10.377358490565962
YFR020W,10.377358490565962,10.377358490565962
YBL020W,-10.344827586206893,10.344827586206893
YML015C,-10.344827586206888,10.344827586206888
YKR021W,-10.344827586206888,10.344827586206888
YLL063C,10.344827586206847,10.344827586206847
YCR097wa,10.309278350515909,10.309278350515909
YJR061W,10.280373831775652,10.280373831775652
YPR046W,10.280373831775652,10.280373831775652
YKR034W,-10.25641025641019,10.25641025641019
YLR315W,-10.25641025641019,10.25641025641019
YHR079BC,-10.25641025641019,10.25641025641019
YPL053C,10.227272727272691,10.227272727272691
YOR192C,10.227272727272691,10.227272727272691
YNL212W,10.204081632653457,10.204081632653457
YHR116W,10.204081632653457,10.204081632653457
YGR274C,-10.185185185185492,10.185185185185492
YLR456W,10.185185185185139,10.185185185185139
YOL148C,10.185185185185139,10.185185185185139
YDR302W,-10.135135135135062,10.135135135135062
YNR058W,-10.135135135135062,10.135135135135062
YNL159C,10.126582278481488,10.126582278481488
YGL107C,-10.101010101010317,10.101010101010317
YPL257W,10.101010101010143,10.101010101010143
YER017c,-10.09174311926644,10.09174311926644
YLR015W,-10.084033613445285,10.084033613445285
YGR109C,-10.000000000000085,10.000000000000085
YJR090C,-10.000000000000052,10.000000000000052
YJR089W,-10.000000000000044,10.000000000000044
YDR320C,10.000000000000014,10.000000000000014
YEL017w,-10.0,10.0
YNR057C,9.99999999999992,9.99999999999992
YER048c,9.999999999999647,9.999999999999647
YFL050C,-9.92366412213742,9.92366412213742
YCR041W,-9.917355371900726,9.917355371900726
YOR024W,-9.917355371900726,9.917355371900726
YAR020C,-9.917355371900726,9.917355371900726
YNL168C,-9.909909909909898,9.909909909909898
YLR361C,-9.900990099010011,9.900990099010011
YGR170W,9.890109890110011,9.890109890110011
YGR002C,9.890109890110011,9.890109890110011
YOR393W,9.890109890110011,9.890109890110011
YER133w,9.87654320987649,9.87654320987649
YPR007C,-9.859154929577471,9.859154929577471
YLR111W,-9.848484848484846,9.848484848484846
YPL124W,9.821428571428562,9.821428571428562
YLL032C,9.821428571428562,9.821428571428562
YLR105c,-9.821428571428545,9.821428571428545
YKL137W,9.756097560975613,9.756097560975613
YDR443C,-9.756097560975599,9.756097560975599
YJR134C,-9.756097560975599,9.756097560975599
YFL038C,-9.73451327433631,9.73451327433631
YPR081C,9.70873786407772,9.70873786407772
YOL166C,9.70873786407772,9.70873786407772
YHL049C,-9.70873786407757,9.70873786407757
YOR199W,-9.677419354838706,9.677419354838706
YDL160C,-9.677419354838706,9.677419354838706
YKL197C,9.677419354838607,9.677419354838607
YJL126W,-9.655172413793093,9.655172413793093
YDR307W,9.638554216867016,9.638554216867016
YJR091C,9.638554216867016,9.638554216867016
YPL195W,9.615384615384603,9.615384615384603
YCR074C,-9.615384615384457,9.615384615384457
YOR268C,9.52380952380963,9.52380952380963
YDR349C,9.523809523809533,9.523809523809533
YBR045C,9.523809523809533,9.523809523809533
YPR011C,-9.523809523809438,9.523809523809438
YMR177W,-9.482758620689658,9.482758620689658
YPL011C,-9.43396226415127,9.43396226415127
YDR359C,9.411764705882083,9.411764705882083
YOR262W,-9.40170940170934,9.40170940170934
YOR196C,9.375000000000403,9.375000000000403
YGR203W,-9.37499999999996,9.37499999999996
YOR296W,-9.37499999999996,9.37499999999996
YNL155W,-9.37499999999956,9.37499999999956
YPR135W,-9.352517985611518,9.352517985611518
YAL058W,-9.34579439252373,9.34579439252373
YMR218C,-9.322033898305044,9.322033898305044
YDR215C,-9.316770186335438,9.316770186335438
YML013W,9.302325581395733,9.302325581395733
